Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms)
21:30:00.000+07:00,21:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
21:45:00.000+07:00,22:00:00.000+07:00,17.026040359488547,,,,,,,,,,,,,,900000,,
22:00:00.000+07:00,22:15:00.000+07:00,17.026039872844347,,,,,,,,,,,,,,900000,,
22:15:00.000+07:00,22:30:00.000+07:00,17.02604066241957,,,,,,,,,3,,,,,868331,,
22:30:00.000+07:00,22:45:00.000+07:00,17.026040772627123,,,,,,,,,,,,,,695187,,
22:45:00.000+07:00,23:00:00.000+07:00,17.026040311588922,,,,,,,,,,,,,,,,
23:00:00.000+07:00,23:15:00.000+07:00,17.026040921638618,,,,,,,,,,,,,,704561,,
23:15:00.000+07:00,23:30:00.000+07:00,17.02604076027131,,,,,,,,,,,,,,385362,,
23:30:00.000+07:00,23:45:00.000+07:00,17.026040512725057,,,,,,,,,,,,,,,,
23:45:00.000+07:00,00:00:00.000+07:00,17.026040512725057,,,,,,,,,,,,,,,,
