Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2020-01-14,1692.3199839942404,728.4536633491516,,,,,0.973630650300119,17.54673194885254,0.23927833139896393,1157,,,,13,,83728549,959688,
2020-01-15,1913.411209003106,3393.925907254219,-34.108685,18.4697874,-34.0970094,18.4774958,1.118872301199199,16.47431182861328,0.2614215612411499,5418,,,,75,1186577,78640652,3358056,
2020-01-16,1971.248498465895,4293.540396183729,-34.2015432,18.441885,-34.1947932,18.4566189,1.1363141314892178,35.40659713745117,0.013454718515276909,7021,,,,87,,71625438,5584148,
2020-01-17,1725.0965302998445,1683.6033277511597,,,,,0.8932577484390031,6.400000095367432,0.19381935894489288,1303,,,,17,,82817918,1251474,
2020-01-18,1883.5398746775768,2926.525373876095,-34.1051123,18.4721002,-33.8986329,18.4814968,1.6232618278624138,47.0,0.2547474503517151,4528,,,,67,1294201,75120721,2166391,254075
2020-01-19,1734.225472449488,1184.6473636627197,-34.1065054,18.4683556,-34.1023284,18.4736286,1.4147451986747888,4.4295244216918945,0.3336781859397888,2143,,,,23,,84026782,1655227,
2020-01-20,2122.527967087531,6677.42909348011,-34.1126553,18.4529326,-34.1000799,18.4758328,0.7495632034377264,16.865005493164062,0.11512012034654617,9372,,,,119,,76030060,5677894,1040233
2020-01-21,1852.921299471386,3160.909446492791,-34.1004079,18.465737,-33.9317706,18.4742757,0.8161917548363414,9.890056610107422,0.26694250106811523,4737,,,,64,,77611903,3619261,
2020-01-22,1978.9281766154102,5364.611524280161,-33.9621548,18.4590146,-33.9320976,18.4708964,0.8517664874878784,19.90054702758789,0.20501431822776794,9455,,,,105,,77087977,5696607,
2020-01-23,1851.2547792309979,3710.8223387002945,-33.9377344,18.4099205,-33.9173372,18.4661241,0.7160525227046204,28.827980041503906,0.1994667500257492,5599,,,,63,,78682713,3441229,61493
2020-01-24,1665.3949042951433,548.8195168972015,-33.9332051,18.4203293,-33.923304,18.4651941,1.3364519237106265,4.688960552215576,0.2891877293586731,1182,,,,17,,84003760,512791,
2020-01-25,2003.8494716510234,9066.873566806316,-33.9991509,18.4648853,-33.2740695,19.9570384,3.548793906526612,31.94997787475586,0.16606168448925018,5319,,,,112,2727755,61700319,3190710,
2020-01-26,1917.6204256445187,3716.41501866422,-34.0460661,18.3392223,-33.3783486,19.2000044,3.1901020464032523,50.65884017944336,0.027473345398902893,6705,,,,75,,63195385,4699186,
2020-01-27,1860.0861765663662,3917.144075585982,-34.044116,18.3322806,-33.9915556,18.4319624,0.9199814405953065,20.89389419555664,0.24687136709690094,6335,,,,73,,77146356,3744241,
2020-01-28,2323.369887872151,9155.333381830487,-34.1437391,18.322235,-33.9258724,18.4669087,1.812011148150118,46.177791595458984,0.2558199167251587,15174,,,,191,,57061024,11433749,
2020-01-29,2074.447361648952,7085.046389700141,-34.1089129,18.3393965,-33.9257528,18.597262,3.2295131398255306,27.661514282226562,0.24836024641990662,10398,,,,131,,63498597,7282534,
2020-01-30,1797.775427905514,2500.320359647274,-8.7441009,55.3626911,25.2475363,115.1767399,0.753325919997674,14.349751472473145,0.05298526957631111,3854,,,,65,,67585043,2710020,
2020-01-31,1804.4677096422226,2000.1824783086777,-8.6576762,115.1232167,-8.6452052,115.1343609,0.9858519215007008,4.035150051116943,0.2558199167251587,3384,,,,51,524884,76603135,2250818,
2020-02-01,2035.3641217838542,2570.5676897764206,-8.6605443,115.1231796,-8.6462066,115.1343609,0.9575041834603307,3.7151026725769043,0.25172632932662964,3535,,,,100,3684215,78489703,2576467,60543
2020-02-02,2006.4116615483076,4203.201193213463,-8.6617735,115.1210975,-8.6468365,115.1334293,0.8226143178348205,8.717738151550293,0.06524357944726944,6609,,,,98,1225863,67170408,4862288,
2020-02-03,1902.2400924971496,4596.1099858284,-8.6620118,115.1228949,-8.6413597,115.1390751,0.9436148925120594,12.68604850769043,0.1730758398771286,7042,,,,91,,49816351,4443906,
2020-02-04,1251.2135563170734,1750.9669634997845,-8.6534732,115.1243571,-8.6460444,115.1343042,0.8243567907836961,4.973794937133789,0.021234717220067978,2418,,,,27,,57680554,1560392,
