Date,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2020-04-05,,,,1802.7939712030911,10.0,10,45.5993917,5.2008566,45.6043275,5.2060391,3721,2331.583903855899,0.4223313495826068,10.561094284057617,0.2522176504135132,43,,81495708,2793314,
2020-04-06,,,,1724.9491576475186,3.0,3,45.7838993,5.510112,45.7847532,5.5114958,2632,1552.9277663230896,0.9458884698682991,27.8571834564209,0.27806511521339417,32,,80041564,1501262,
2020-04-07,,,,1747.7042059652806,4.0,4,,,,,1289,702.2005515098572,1.6635692849293118,29.338735580444336,0.31143295764923096,12,,80673001,1168121,311845
2020-04-08,,,,1700.3890278394374,6.0,6,,,,,1884,959.9464383125305,0.4266275954833339,12.834019660949707,0.2558199167251587,23,,82143189,1093616,
2020-04-09,,,,1634.4999427777718,,,,,,,146,42.71080684661865,0.29640941321849823,0.31143295764923096,0.2813858687877655,,,79873446,,
2020-04-10,,,,1763.5639992849192,7.0,7,45.5992782,5.2007724,45.6035467,5.2064798,3023,1862.328412592411,0.637255697955912,7.367193222045898,0.2558199167251587,32,,77171421,2142185,
2020-04-11,,,,1706.3417383283218,13.0,13,,,,,1136,694.7947763204575,0.31163652249365154,13.053854942321777,0.2595694661140442,18,519702,83284922,636775,
2020-04-12,,,,1860.2814002735947,29.0,29,45.5741127,5.2175017,45.5783246,5.2283411,4601,3045.7204571828406,0.6166460246641294,1.5206663608551025,0.2541503310203552,59,621634,81140008,3082858,
2020-04-13,,,,1682.790513497439,4.0,4,45.5768729,5.2247455,45.5779788,5.2281985,1302,788.1775928124628,0.49841835251941446,17.399227142333984,0.26779988408088684,18,,49823967,801519,
2020-04-14,,,,1838.3207712729625,27.0,27,45.566996,5.1964575,45.5747467,5.2039235,4280,2700.046088218689,0.5706529935933663,7.145828723907471,0.27806511521339417,52,506532,82374217,2841421,
2020-04-15,,,,1676.253269875308,,,,,,,107,3.3367819786071777,1.4502556033330019,1.7625646591186523,0.32575270533561707,,,54462323,693014,
2020-04-16,,,,1704.7683431295432,13.0,13,,,,,997,611.2985997200012,0.9208032196579642,2.128262758255005,0.2558199167251587,19,616493,83979052,507175,
2020-04-17,,,,1673.9740244930879,2.0,2,,,,,1825,970.7682063203754,0.49411430940089096,12.10047435760498,0.2558199167251587,23,,82313117,655184,
2020-04-18,,,,1694.314047957419,3.0,3,,,,,2264,1078.2987280421123,0.4828331992593876,11.694372177124023,0.2558199167251587,21,,76913101,992786,
2020-04-19,,,,1661.2261700568147,,,,,,,629,282.1653426732255,0.5120278573586126,0.9272848963737488,0.2757875621318817,4,,85298267,443597,
2020-04-20,,,,1747.2890100275586,8.0,8,45.6084594,5.2127379,45.609509,5.2146584,3508,1984.8069303035736,0.4868486491084875,11.039450645446777,0.2556808888912201,45,,80770282,1872055,
2020-04-21,,,,1658.7980119853141,1.0,1,,,,,2525,1402.3334367275238,0.6232112358048064,14.995932579040527,0.2558199167251587,36,,81132156,403295,
2020-04-22,,,,1655.1049436004428,,,,,,,2869,1518.4701590538025,0.4984033786471252,7.895886421203613,0.2558199167251587,35,,80347425,341999,
2020-04-23,,,,1709.813357215747,,,,,,,1452,729.6557310819626,0.9530270593622618,15.937707901000977,0.27806511521339417,11,,80004970,889935,157981
2020-04-24,,,,1667.6128157820692,3.0,3,,,,,3002,1759.819994688034,0.7774196719106664,9.8100004196167,0.2891877293586731,41,,80822805,549601,
2020-04-25,,,,1730.605106568541,,,45.5960069,5.2282472,45.5965521,5.2287218,2390,1275.6538022756577,0.5527481313594657,14.56852912902832,0.2526644766330719,29,,78766825,1121063,207981
2020-04-26,,,,1790.1594204800524,4.0,4,45.5992806,5.2022276,45.6035602,5.2065216,3205,1920.383802652359,0.3754000306018621,9.439640998840332,0.2780085802078247,36,,82513686,2583609,
2020-04-27,,,,1650.1790923989063,1.0,1,,,,,3065,1814.0384138822556,0.8486157029215328,7.269999980926514,0.25249800086021423,43,,81222072,260241,
2020-04-28,,,,1761.122518801369,25.0,25,45.6021025,5.1990889,45.6076579,5.2087376,3762,2573.768537109332,0.33679528689813604,11.926093101501465,0.22137172520160675,37,,83408701,2101660,
2020-04-29,,,,1662.93885261862,2.0,2,45.6063077,5.206865,45.6068303,5.2089216,864,520.3827388830613,1.0863549614034018,12.6619234085083,0.28377899527549744,9,,84618766,472024,
2020-04-30,,,,1867.2896885971995,40.0,40,45.5678265,5.1974955,45.5738067,5.2156018,6807,4659.154714822769,0.6790020794677368,20.32861328125,0.30303141474723816,69,,80516734,3863807,
2020-05-01,,,,1688.655316654362,9.0,9,45.5955161,5.2285986,45.5977194,5.2304759,1841,865.9610388278961,0.5841326768417678,15.451166152954102,0.26548507809638977,15,,83271009,898862,
2020-05-02,,,,1717.6124642363336,5.0,5,45.6054193,5.2122794,45.6095675,5.2148965,2100,1203.3003758192062,0.4086046096283193,8.390000343322754,0.25040099024772644,23,,48240555,1221773,69191
2020-05-03,,,,1736.7357405247226,15.0,15,45.5956679,5.2133921,45.5989374,5.229781,2242,2879.4287118672473,0.4098708304532941,4.184258937835693,0.300310343503952,33,597501,83725236,1058069,
2020-05-04,,,,1726.411299309889,11.0,11,45.5961358,5.211024,45.6051522,5.2290107,2194,3656.8161866904156,0.5325752808134425,16.42832374572754,0.2558199167251587,45,712087,79828881,764196,
2020-05-05,,,,1652.0156522824816,,,,,,,1664,908.3200731277466,0.7439084561986282,20.811439514160156,0.3336781859397888,24,,82082105,290723,
2020-05-06,,,,1702.378685748638,3.0,3,,,,,1642,861.0167428404093,0.49969757062423287,10.305455207824707,0.2583616375923157,16,,83184445,1126640,
2020-05-07,,,,1786.3430834130018,8.0,8,,,,,2864,1640.4500978589058,0.9862021301272118,11.768678665161133,0.26694250106811523,27,,77175512,1880887,280502
2020-05-08,,,,1664.2946918971618,,,,,,,602,238.24622344970703,0.48820427901207014,0.7348112463951111,0.2891877293586731,6,,85646190,494528,
2020-05-09,,,,1761.5613229093915,12.0,12,45.5755054,5.221238,45.5780723,5.2282961,3731,2268.714493304491,0.6441919342191723,12.217743873596191,0.2891877293586731,41,,78734104,2108944,
2020-05-10,,,,1656.5134338092012,1.0,1,,,,,964,443.86546981334686,0.4678380394663545,1.0287988185882568,0.2481183409690857,8,,84206209,365376,
2020-05-11,,,,1648.4435613271407,,,,,,,630,307.65128469467163,0.3644747356778434,0.7390756607055664,0.2891877293586731,5,,84693470,231434,
2020-05-12,,,,1822.567626449831,32.0,32,45.5756868,5.1989529,45.6076218,5.2283061,5254,2422.7882907224266,0.48960725664996396,14.446694374084473,0.1608033925294876,53,,81256532,3121513,
2020-05-13,,,,1790.7832361794838,9.0,9,45.592206,5.2036648,45.6069565,5.2388397,2705,1615.616332130376,0.6998468411289656,12.414067268371582,0.2529350221157074,30,,81653503,2593965,
2020-05-14,,,,1855.3844790972848,13.0,13,45.5669789,5.1977487,45.5959234,5.2323215,6331,3828.7928527272306,0.6565354486298636,12.678181648254395,0.2558199167251587,67,,78738765,3666204,
2020-05-15,,,,1648.9328890504344,2.0,2,,,,,798,236.2155533337789,0.6354666155357913,2.4314305782318115,0.2891877293586731,4,,50235632,239556,
2020-05-16,,,,1693.5028175822706,,,,,,,1348,716.2388053557081,1.9692147951210468,34.09956359863281,0.057748984545469284,14,,72372364,979320,
2020-05-17,,,,1680.1877817833752,,,,,,,876,479.1618719100952,1.7856139614741378,35.83343505859375,0.26694250106811523,14,,76322643,514481,106974
2020-05-18,,,,1639.1212082180646,1.0,1,,,,,2185,1288.7064878638353,2.361694609860252,34.9394645690918,0.2558199167251587,32,,81653215,76703,
2020-05-19,,,,1640.074601422154,,,,,,,771,316.8023760620986,0.33190224440752414,5.447027683258057,0.26546749472618103,5,,85630992,92525,
2020-05-20,,,,1748.7388757409974,9.0,9,45.5980528,5.2025597,45.6024025,5.2071381,2584,1627.4032706022263,0.5576281311961665,12.405959129333496,0.22679965198040009,27,,80917201,1896118,
2020-05-21,,,,1651.461785062512,1.0,1,45.5977145,5.2075557,45.5979579,5.207741,1553,780.7046560813178,0.6025461997913842,11.03565502166748,0.26694250106811523,17,,80161839,281530,
2020-05-22,,,,1796.0143057495043,8.0,8,45.5979687,5.2030259,45.7850747,5.5125215,4298,2174.0991225670587,1.230806190236809,27.02898406982422,0.27806511521339417,50,,77009702,2680791,
2020-05-23,,,,1790.2931879221749,11.0,10,45.5756693,5.2215999,45.5777896,5.2278409,4003,2581.8917922973633,0.9381109488525038,28.70903968811035,0.26694250106811523,40,,78963417,1899772,300980
2020-05-24,,,,1641.1619623463846,1.0,1,,,,,2027,1199.1405093669891,0.6408413028264361,12.866698265075684,0.287691205739975,30,,81431842,110575,
2020-05-25,,,,1660.0411598280402,,,,,,,907,431.7795753479004,0.4059538272654753,0.844946563243866,0.27087029814720154,9,,85367602,423929,
2020-05-26,,,,1988.7543927850572,45.0,45,45.5978751,5.200819,45.6721695,5.2496085,10093,6347.231351554394,0.6292606957377959,19.0206298828125,0.20573212206363678,100,,74964930,5879856,
2020-05-27,,,,1814.1277853358124,19.0,19,45.6658571,5.2249205,45.6759904,5.2315052,5264,3253.8535035848618,1.0407436988051766,14.436471939086914,0.27806511521339417,53,,81216556,2981433,
2020-05-28,,,,1650.466748980346,,,,,,,623,236.2441530227661,0.46640344202186723,18.566539764404297,0.2558657228946686,2,,85088891,265017,
2020-05-29,,,,1718.417818329955,1.0,1,,,,,2282,1264.0015840530396,0.5950121838845435,17.869892120361328,0.24951907992362976,28,,82062141,1098261,129241
2020-05-30,,,,1805.0425789645174,17.0,17,45.5686111,5.1986877,45.5722962,5.2063826,5783,3353.6192247867584,0.5517807985070416,16.177509307861328,0.26694250106811523,66,,43872882,2830638,
2020-05-31,,,,1638.127278219399,,,,,,,655,213.5540361404419,0.4922865811282575,12.100000381469727,0.2372894138097763,4,,84300320,60204,
2020-06-01,,,,1638.9861855655824,,,,,,,491,178.09905240005423,0.6573213183482968,9.858080863952637,0.2891877293586731,4,,84489119,74460,
2020-06-02,,,,1783.7909245853998,23.0,23,45.6024257,5.1990555,45.6076495,5.2091676,5648,3524.357950716553,0.5787978041704209,13.007885932922363,0.2558199167251587,59,,64357310,2477907,
2020-06-03,,,,1656.9285946309449,,,,,,,955,454.5124272108078,0.7564699203956698,9.899568557739258,0.2558199167251587,7,,84172096,372267,
2020-06-04,,,,1803.9912507489491,,,45.5910675,5.2468781,45.5910881,5.2469087,2480,1463.75199842453,0.8145680676817669,22.274141311645508,0.2568495273590088,33,,81899300,2813189,
2020-06-05,,,,1714.2704033554614,13.0,13,,,,,1366,761.8557159900665,2.481948655894894,36.151710510253906,0.2545715272426605,34,845072,45379671,420501,
2020-06-06,,,,1646.9602547589714,,,,,,,742,407.5827740430832,0.7391080934808949,14.076181411743164,0.33367815613746643,6,,74827425,206815,
2020-06-07,,,,1634.499939547168,,,,,,,82,,14.924786144638382,36.8555793762207,0.5099197030067444,,,79385564,,
2020-06-08,,,,1693.5525164987503,8.0,8,,,,,978,444.6910408735275,0.7461801257691388,21.46858024597168,0.2660802900791168,19,587048,82607135,352498,
2020-06-09,,,,1840.012990231919,6.0,6,49.0056043,2.5781126,49.006723,2.578965,4812,3023.0533394813538,1.2519734059776113,28.77206039428711,0.2954398989677429,64,,73234549,3411069,
2020-06-10,,,,1766.0777371442953,6.0,6,38.7688498,-9.1286678,38.7701842,-9.1282104,3385,2052.9427399635315,1.324341900730146,28.601520538330078,0.23673759400844574,45,,46080098,2183906,
2020-06-11,,,,1900.3074172815586,31.0,31,38.676535,-9.420273,38.7009177,-9.3273446,7032,4234.722145318985,1.5237970241414445,19.619203567504883,0.2891877293586731,86,,74666941,4411738,
2020-06-12,,,,1789.320538201127,24.0,24,38.7071882,-9.1445309,38.7112452,-9.1392856,4559,3241.2846196889877,1.6915656939907697,33.08504867553711,0.019535347819328308,46,,75896262,2569685,
2020-06-13,,,,1773.5383715208238,8.0,8,38.7300632,-9.4736698,38.7317515,-9.4733556,3292,3185.062443241477,2.0693272504593963,32.6577262878418,0.09537482261657715,48,328631,77821780,1798360,61912
2020-06-14,,,,2072.7925117285954,19.0,19,38.7107412,-9.4985745,38.8033398,-9.0915423,11072,5913.4755964937085,1.9709305794724754,33.000465393066406,0.044887252151966095,139,,65809005,7272490,
2020-06-15,,,,1820.803748611518,3.0,3,38.728227,-9.220112,38.728227,-9.220112,5056,3202.29402571298,1.8037756331918184,32.609344482421875,0.26694250106811523,67,,75859803,2620485,206964
2020-06-16,,,,1875.2211977166355,32.0,32,38.7060404,-9.1441279,38.7134755,-9.1363224,5245,3087.569591999054,1.5138941003989945,31.897735595703125,0.2558199167251587,67,668253,78075281,3280986,
2020-06-17,,,,1795.5699711296538,5.0,5,38.6896753,-9.4375795,38.6955553,-9.4219383,3918,2658.5587733983994,1.4085452478023328,32.79728317260742,0.300310343503952,55,,79168009,2673411,
2020-06-18,,,,1708.0173787791061,1.0,1,,,,,1820,1116.1982519626617,1.49985967409758,34.22956466674805,0.2743884027004242,25,,79215566,699230,228568
2020-06-19,,,,1861.311516764327,21.0,21,38.7087885,-9.1433668,38.7155105,-9.1374865,6054,3616.136692047119,1.5157436633243533,29.449527740478516,0.033706244081258774,65,,74720186,3764582,
2020-06-20,,,,1880.894264756832,23.0,23,38.7107318,-9.1410973,38.7143786,-9.1397617,5221,3382.59916639328,1.6703165437305107,28.04715347290039,0.2533288598060608,57,,78812594,4089611,
2020-06-21,,,,1904.859712039709,23.0,23,38.6443681,-9.2531838,38.6581802,-9.2406839,5939,3701.94415807724,1.1745698155984934,27.078140258789062,0.2558199167251587,69,,40506110,3930649,244245
2020-06-22,,,,1762.0062677069643,,,38.6944186,-9.4514673,38.6963757,-9.4451492,2492,1689.833881855011,1.4505064664390548,33.787479400634766,0.27806511521339417,29,,77149341,1815442,121204
2020-06-23,,,,2006.2172576060523,19.0,19,38.7108019,-9.1424501,38.7160083,-9.1377884,8982,5816.39550870657,1.444074462989664,34.83078384399414,0.12842592597007751,104,,69080300,6169701,
2020-06-24,,,,1790.093303437916,10.0,10,38.697392,-9.4194064,38.7010218,-9.4138247,3557,1694.7085047960281,1.2664896772483596,20.539329528808594,0.24613076448440552,44,,77536239,2582513,
2020-06-25,,,,1668.6367331258095,1.0,1,,,,,1480,660.9027539491653,1.277907752988898,18.979244232177734,0.2379264384508133,19,,79795004,406892,70063
2020-06-26,,,,1714.972593706362,2.0,2,38.7103184,-9.4412208,38.7123308,-9.4405158,1921,887.778580904007,0.6996205684110313,32.830299377441406,0.26445338129997253,21,90804,81379197,1238588,
2020-06-27,,,,1785.9797278056951,,,38.7338602,-9.4728306,38.7369921,-9.4719904,4309,2680.3626823425293,1.4029061372125213,32.7095947265625,0.27806511521339417,66,,76644642,2514236,
2020-06-28,,,,2112.0623130390063,36.0,36,38.708703,-9.1425756,38.7168887,-9.136538,12069,7604.962880700827,1.415678000686335,33.8856315612793,0.15483064949512482,135,,71360296,7775601,61424
2020-06-29,,,,1684.369606170915,1.0,1,,,,,1625,866.7646908760071,0.5658554876694776,17.690410614013672,0.27806511521339417,19,,83179823,827728,
2020-06-30,,,,1745.4958567957847,,,,,,,1560,1004.502742767334,0.7254311648335282,14.748169898986816,0.281980961561203,19,,83188955,954038,389685
2020-07-01,,,,1706.6237984667762,,,,,,,1178,438.54571425914764,1.0037857734728919,15.335752487182617,0.3336781859397888,11,,43182376,1197100,
2020-07-02,,,,1796.8439727846473,4.0,4,38.7854897,-9.4932661,38.7855341,-9.4932576,3784,2537.348825454712,2.659504127849795,26.437604904174805,0.2508685290813446,52,,79472584,2694559,
2020-07-03,,,,1897.316082818611,25.0,25,38.7080764,-9.1550398,38.7307941,-9.136812,7017,3912.5131913274527,1.4013935213447926,35.45915985107422,0.0465988852083683,75,,72008251,4362178,
2020-07-04,,,,1654.0937048082683,2.0,2,,,,,1453,915.1699123382568,0.9277260727734661,34.473575592041016,0.300310343503952,17,,79632799,325214,
2020-07-05,,,,2080.1652992602817,35.0,35,38.7104029,-9.1561665,38.7347272,-9.1391687,10775,4936.8521901369095,2.5429474393656077,35.89284896850586,0.010812397114932537,130,,69993716,7397078,
2020-07-06,,,,1641.1683256815359,,,,,,,333,97.43402707576752,0.6656245154829166,11.735865592956543,0.27806511521339417,,,84180442,110682,
2020-07-07,,,,1801.8390290702757,7.0,7,38.6916499,-9.4300909,38.7004369,-9.4161102,3247,1829.494404554367,1.0303357408155884,19.42975616455078,0.2558199167251587,39,,42764295,2777466,
2020-07-08,,,,1698.9138032708804,1.0,1,38.6949677,-9.4508051,38.6960283,-9.4477851,1569,950.2277812957764,1.4452516723124968,21.2059383392334,0.33367815613746643,21,,80508525,1069130,
2020-07-09,,,,1861.554960080167,26.0,26,38.7482859,-9.1545113,38.7580034,-9.1483961,5952,3362.285347700119,4.822696655862374,33.59578323364258,0.2891877293586731,69,,43207496,3768618,
2020-07-10,,,,1780.6498428213883,3.0,3,38.7528056,-9.4350542,38.7557585,-9.4308943,2852,1189.2965593338013,2.805922410436934,19.973928451538086,0.2193824052810669,38,,80894140,1775154,285432
2020-07-11,,,,1873.7082820854648,31.0,31,38.7572923,-9.1538222,38.7572923,-9.1538222,5968,3919.4197492599487,1.3995169234985168,34.07384490966797,0.26694250106811523,60,,76042394,3970338,
2020-07-12,,,,1913.2137198843543,36.0,36,38.7360316,-9.4706383,38.7754729,-9.4218307,8025,5040.631490767002,1.6289320372435818,19.680994033813477,0.24106469750404358,89,,77403372,4626046,
2020-07-13,,,,1846.4919649505684,11.0,11,38.7844434,-9.496106,38.7886904,-9.4923874,3810,2585.7118690013885,1.2518999002551794,35.05081558227539,0.2558199167251587,61,519930,75901906,2962723,
2020-07-14,,,,1987.6490382897716,28.0,26,38.7098921,-9.1429535,38.7161812,-9.1360715,8803,5204.082850962877,2.4515348692664896,33.829532623291016,0.06306346505880356,100,,75282766,5419703,181953
2020-07-15,,,,1662.8139774564022,,,,,,,1842,1062.8719911575317,1.198053145248073,15.19283676147461,0.27806511521339417,28,,82412576,469952,
2020-07-16,,,,1771.4270254269074,1.0,1,,,,,2966,1554.1639070920646,0.7176271587790721,18.074480056762695,0.2558199167251587,36,,77230949,2133835,60918
2020-07-17,,,,1637.5902162726127,,,,,,,270,48.71701526641846,0.28918857916953505,0.3336781859397888,0.24411876499652863,,,85687347,51292,
2020-07-18,,,,1647.2412698210294,,,,,,,515,325.60277032852173,0.5611934300645736,14.975895881652832,0.2891877293586731,6,,84230845,211479,
2020-07-19,,,,1634.4999293825267,,,,,,,298,78.74805068969727,0.49527686745928834,0.8501020669937134,0.27806511521339417,2,,85679631,,
2020-07-20,,,,1790.0231104888883,8.0,8,38.7583642,-9.4368866,38.7618833,-9.4310342,3913,2076.2760195732117,3.291904106453059,22.4600772857666,0.26694250106811523,45,,76812824,2581347,
2020-07-21,,,,1889.8095836243099,22.0,22,38.7505667,-9.1550954,38.7581519,-9.1494819,6606,4212.744284108281,2.7688098231664604,34.20689392089844,0.24234580993652344,74,,74732146,4237588,
2020-07-22,,,,1839.4658335415224,7.0,7,38.7045777,-9.3405318,39.374639,-9.3006837,4431,3242.8375334739685,2.3912554664012413,35.35211944580078,0.09324730932712555,60,,75885210,3234528,
2020-07-23,,,,1663.2136342017957,,,,,,,578,279.70423316955566,1.1101800822340941,27.428865432739258,0.26694250106811523,5,,81599632,476585,
2020-07-24,,,,2054.180824399275,25.0,25,39.3526575,-9.3843107,39.3789286,-9.3301979,9584,6137.251874530289,1.184090141367244,26.979333877563477,0.04086698219180107,118,,72517363,6757164,91527
2020-07-25,,,,1543.8270334174717,10.0,10,39.3724913,-9.3412448,39.3743345,-9.3390148,5151,3266.578807248202,0.5157168000553073,21.367509841918945,0.2646474540233612,57,,66916158,2855921,60995
2020-08-05,,,,68.34107457754628,,,,,,,,,,,,,,,,
2020-08-06,,,,1634.499958444149,,,,,,,,,,,,,,,,
2020-08-07,74.0,74.0,74.0,1633.788548953021,,,,,,,,,,,,,,6146491,,
2020-08-08,,,,2126.237420575873,112.0,112,38.7422571,-9.15636,38.7594128,-9.1418291,3243,11077.664546012878,0.45948533118043755,6.939422130584717,0.024476798251271248,153,6377155,76731243,1637013,
2020-08-09,,,,2060.920602089723,76.0,76,38.7351305,-9.1543027,38.7568833,-9.143829,6102,8309.149302010614,0.444176563089475,26.1253719329834,0.2620583176612854,133,3429392,78810824,3691096,
2020-08-10,,,,2117.648748493915,108.0,108,38.7319507,-9.1548696,38.7570209,-9.1391414,5648,11230.563549573344,0.5523413387065926,10.253974914550781,0.2446039468050003,153,5040229,77684581,2299952,273994
2020-08-11,,,,2100.745412924735,80.0,80,38.7349876,-9.154477,38.7570431,-9.1424326,8203,10016.85763862729,0.44806007869782905,45.048187255859375,0.14106640219688416,146,3039978,76875751,4779197,
2020-08-12,,,,1791.9937108346412,24.0,24,38.7317342,-9.1537243,38.7567129,-9.1408803,7120,5095.068448424339,0.6986177069972991,26.73930549621582,0.2558199465274811,87,,79618935,2762561,
2020-08-13,,,,1893.9789622805836,34.0,34,38.7351461,-9.1541388,38.7568068,-9.1419272,7727,6099.519661188126,0.4294340700904171,17.63234519958496,0.27806511521339417,105,562089,78559445,3766875,76989
2020-08-14,,,,2083.9840046114487,95.0,95,38.7335955,-9.1545214,38.7565519,-9.1365947,6124,9497.692541718483,0.6351889675910175,21.668540954589844,0.2622120976448059,139,4366931,77251568,3077656,
2020-08-15,,,,2147.2514029950034,57.0,57,38.705164,-9.1524144,38.7536199,-9.1370423,8851,10333.962874598801,0.5333346623213887,23.84647560119629,0.2558199167251587,140,2036552,76058141,5635080,434998
2020-08-16,,,,1831.4788583121474,18.0,18,38.6924037,-9.2137079,38.6978452,-9.2032653,8348,5360.018896341324,1.5786836541173002,27.913368225097656,0.13381464779376984,102,,79019458,3489839,
2020-08-17,,,,1878.4348910894812,24.0,24,38.7422346,-9.1539755,38.7569828,-9.1469223,7958,6474.14486342471,1.4169805503187614,36.97416687011719,0.2891877293586731,111,469894,70128954,3324924,177002
2020-08-18,,,,1836.0067779258015,6.0,5,38.4848121,-8.9447186,38.4901305,-8.9345837,7182,4493.33204144437,3.1519940353143796,34.44153594970703,0.2558199167251587,92,,65493666,2817638,325643
2020-08-19,,,,1766.9229614159512,11.0,11,38.7000809,-9.397955,38.7025001,-9.3888506,4137,2765.8230123519897,0.6810997613861958,18.319398880004883,0.25421252846717834,44,,80646196,2401372,
2020-08-20,,,,1871.2379983472458,8.0,8,38.7847718,-9.4932449,38.7922139,-9.4917752,7269,4488.78731126897,0.6879152681006298,23.299877166748047,0.2558199167251587,97,,75964566,3938340,97212
2020-08-21,,,,1736.0547910162254,14.0,14,38.6952919,-9.4473917,38.9422564,-9.4147065,6686,4409.957733511925,1.4640579972382204,33.356964111328125,0.2506299912929535,88,,71085588,1658886,97278
2020-08-22,,,,1723.2624288037675,6.0,6,38.9756259,-9.419877,38.9880197,-9.4179427,4814,3109.7152047157288,1.265998775927119,32.860626220703125,0.2696705162525177,68,,77288958,1665220,
2020-08-23,,,,1695.4737613824261,3.0,3,38.7362391,-9.471873,38.7370405,-9.4714811,3076,1966.826101064682,0.4114110012555084,4.777064800262451,0.2606775462627411,43,,82844624,1196679,
2020-08-24,,,,1892.6085932092024,30.0,30,38.7784191,-9.4988089,38.7883353,-9.492196,7048,4358.413295388222,0.7414458511309235,23.155624389648438,0.2591671347618103,79,,78215050,3493027,450196
2020-08-25,,,,1684.1142985990864,,,,,,,3396,2062.155811816454,1.3538879716409808,33.28525161743164,0.26694250106811523,53,,75304262,1005147,
2020-08-26,,,,2095.8945525630793,69.0,69,38.7326997,-9.1539504,38.7571748,-9.126913,7961,10870.962214827538,0.9215912563277157,32.37175369262695,0.11211483180522919,139,3031365,77924861,4241809,197604
2020-08-27,,,,1914.1389404697939,43.0,43,38.7328149,-9.1551911,38.7567179,-9.1270481,5991,8882.008874715919,0.5264925956757753,4.460319519042969,0.264260470867157,104,1736907,76372383,3025322,
2020-08-28,,,,1380.9784695892295,65.0,65,38.73471,-9.1542048,38.757241,-9.1270555,7940,8667.5339544102,0.7559689677736032,3.7783071994781494,0.25048354268074036,119,1768927,45103322,4144774,157989
2020-08-30,,,,579.0835219791667,,,,,,,,,,,,,,,,
2020-08-31,,,,1624.5,,,,,,,,,,,,,,,,
2020-09-01,,,,1672.8535336331843,1.0,1,,,,,2517,1496.1552515029907,1.080544516703029,17.182903289794922,0.27806511521339417,39,,25654645,815283,
2020-09-02,,,,1769.2474065148979,5.0,5,38.9395017,-9.4185487,38.9417476,-9.4130066,4767,2847.4897140039297,0.4105000579259721,3.977079391479492,0.2558199167251587,68,,80783217,2440564,
2020-09-03,,,,1879.0342799956748,11.0,11,38.7694103,-9.1306398,45.5728322,5.1983755,7604,4813.307024758311,1.1761334728014115,36.25824737548828,0.26212066411972046,100,,74623118,3925749,160323
2020-09-04,,,,1775.5809620252649,10.0,10,45.5680915,5.1998107,45.5721576,5.2085009,4645,2839.0657662338854,0.4554013119260179,1.6299999952316284,0.3051665425300598,55,,82034797,2547353,
2020-09-05,,,,1795.0572495309666,8.0,8,45.7823326,5.5102147,45.7843754,5.5126403,6213,3930.5065872967243,1.591826835571082,28.35932731628418,0.26235780119895935,88,,77000202,2240441,278352
2020-09-06,,,,1753.0075097080512,7.0,7,45.5679906,5.1979791,45.5748127,5.2089065,4044,2356.9342483716455,0.5652955410722652,14.319999694824219,0.2731580436229706,47,,83714813,2166746,
2020-09-07,,,,1677.5121931037622,9.0,9,45.5708056,5.2020932,45.5744684,5.2072216,2536,1595.7695616049325,0.4787377533848357,16.842914581298828,0.2891877293586731,34,,84356973,893832,
2020-09-08,,,,1767.5287679818093,37.0,37,45.6037739,5.2007302,45.6068754,5.2089985,9446,6091.2332483530045,0.612021192817694,11.106356620788574,0.2571011185646057,116,,74608281,2411585,
2020-09-09,,,,1632.06251087358,,,,,,,1376,810.1547620296478,0.526168560406657,13.858394622802734,0.2891877293586731,23,,84702647,127512,
2020-09-10,,,,1624.4998467164728,7.0,7,,,,,4539,3038.1290051937103,0.4497410585565827,10.826142311096191,0.2846127450466156,62,,80043813,,
2020-09-11,,,,1626.2712869927095,2.0,2,,,,,1863,1076.1826524734497,0.7389650761895683,6.328396320343018,0.26694250106811523,27,,85152291,29868,
2020-09-12,,,,1725.1687960259765,,,46.1395888,6.4608549,46.1574587,6.4749104,5539,3173.4588911533356,2.62304903222747,40.0196418762207,0.2571825683116913,69,,73091100,1523534,76161
2020-09-13,,,,1722.5857098226998,11.0,11,46.134062,6.506345,46.1361789,6.509258,5362,3077.275896407664,0.6499191250262182,20.66201400756836,0.15481701493263245,58,,80892210,1422587,101309
2020-09-14,,,,1638.4138318663722,,,,,,,2036,1249.4841886758804,0.49880247111787746,23.06105613708496,0.2742813229560852,36,,77130580,234601,
2020-09-15,,,,1640.2737602815496,,,,,,,2066,1204.0545682907104,0.3849986744508032,3.822880268096924,0.26293572783470154,31,,85881183,265961,
2020-09-16,,,,1711.0664003767392,22.0,22,45.5927605,5.2209321,45.5964878,5.2286506,4802,4660.345848303436,0.5215265877875574,17.8319091796875,0.04044026508927345,72,938566,80880029,455959,
2020-09-17,,,,1632.6643716942515,1.0,1,,,,,1568,885.8102690166249,0.635214390021343,12.958864212036133,0.2558199167251587,21,,82267778,137660,
2020-09-18,,,,1718.6477295730408,17.0,17,45.5917989,5.220123,45.5959998,5.2289616,1775,1974.6407375335693,0.4470759254724293,20.377294540405273,0.2983945906162262,49,1117920,84270505,392000,
