"Milliseconds","timezoneOffset","timestamp","DayOfYear","DayOfMonth","DayOfWeek","TimeOfDay","_id","cat1","cat2","cat3","cat4","cat5","cat6","cat7","cat8","cat9","number","note","gpstime","gpsMilliseconds","name","latitude","longitude","accuracy","altitude","speed","bearing","lat_text","lon_text","street","city","state","country","zip"
"1558860291820","28800000","2019-05-26T16:44:51.820+08:00","146","26","dimanche","16.7475","111","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1558936207150","28800000","2019-05-27T13:50:07.150+08:00","147","27","lundi","13.835277777777778","112","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1558944046140","28800000","2019-05-27T16:00:46.140+08:00","147","27","lundi","16.012777777777778","113","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559211016533","28800000","2019-05-30T18:10:16.533+08:00","150","30","jeudi","18.17111111111111","114","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559212496420","28800000","2019-05-30T18:34:56.420+08:00","150","30","jeudi","18.58222222222222","115","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559382322674","28800000","2019-06-01T17:45:22.674+08:00","152","1","samedi","17.75611111111111","116","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559384081644","28800000","2019-06-01T18:14:41.644+08:00","152","1","samedi","18.244722222222222","117","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559553813194","28800000","2019-06-03T17:23:33.194+08:00","154","3","lundi","17.3925","118","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559557150286","28800000","2019-06-03T18:19:10.286+08:00","154","3","lundi","18.319444444444443","119","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559640711430","28800000","2019-06-04T17:31:51.430+08:00","155","4","mardi","17.530833333333334","120","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559642758364","28800000","2019-06-04T18:05:58.364+08:00","155","4","mardi","18.099444444444444","121","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559726539242","28800000","2019-06-05T17:22:19.242+08:00","156","5","mercredi","17.371944444444445","122","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559729231894","28800000","2019-06-05T18:07:11.894+08:00","156","5","mercredi","18.119722222222222","123","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1559813861878","28800000","2019-06-06T17:37:41.878+08:00","157","6","jeudi","17.628055555555555","124","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1559815966722","28800000","2019-06-06T18:12:46.722+08:00","157","6","jeudi","18.212777777777777","125","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560073268374","28800000","2019-06-09T17:41:08.374+08:00","160","9","dimanche","17.685555555555556","126","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560076528154","28800000","2019-06-09T18:35:28.154+08:00","160","9","dimanche","18.59111111111111","127","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560415481525","28800000","2019-06-13T16:44:41.525+08:00","164","13","jeudi","16.744722222222222","128","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560417186955","28800000","2019-06-13T17:13:06.955+08:00","164","13","jeudi","17.218333333333334","129","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560504196237","28800000","2019-06-14T17:23:16.237+08:00","165","14","vendredi","17.387777777777778","130","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560508342914","28800000","2019-06-14T18:32:22.914+08:00","165","14","vendredi","18.539444444444445","131","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560584020934","28800000","2019-06-15T15:33:40.934+08:00","166","15","samedi","15.561111111111112","132","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560588047505","28800000","2019-06-15T16:40:47.505+08:00","166","15","samedi","16.67972222222222","133","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560753792190","28800000","2019-06-17T14:43:12.190+08:00","168","17","lundi","14.72","134","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560759663450","28800000","2019-06-17T16:21:03.450+08:00","168","17","lundi","16.350833333333334","135","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560822777533","28800000","2019-06-18T09:52:57.533+08:00","169","18","mardi","9.8825","137","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560827515638","28800000","2019-06-18T11:11:55.638+08:00","169","18","mardi","11.198611111111111","138","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560924151947","28800000","2019-06-19T14:02:31.947+08:00","170","19","mercredi","14.041944444444445","140","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560925288563","28800000","2019-06-19T14:21:28.563+08:00","170","19","mercredi","14.357777777777777","141","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1560930640891","28800000","2019-06-19T15:50:40.891+08:00","170","19","mercredi","15.844444444444445","142","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1560934131511","28800000","2019-06-19T16:48:51.511+08:00","170","19","mercredi","16.814166666666665","144","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561101798939","28800000","2019-06-21T15:23:18.939+08:00","172","21","vendredi","15.388333333333334","146","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561106941568","28800000","2019-06-21T16:49:01.568+08:00","172","21","vendredi","16.816944444444445","147","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561348119307","28800000","2019-06-24T11:48:39.307+08:00","175","24","lundi","11.810833333333333","148","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561350734435","28800000","2019-06-24T12:32:14.435+08:00","175","24","lundi","12.537222222222223","149","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561352420132","28800000","2019-06-24T13:00:20.132+08:00","175","24","lundi","13.005555555555556","150","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561357282012","28800000","2019-06-24T14:21:22.012+08:00","175","24","lundi","14.356111111111112","151","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561368212573","28800000","2019-06-24T17:23:32.573+08:00","175","24","lundi","17.392222222222223","153","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561372623270","28800000","2019-06-24T18:37:03.270+08:00","175","24","lundi","18.6175","154","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561429286800","28800000","2019-06-25T10:21:26.800+08:00","176","25","mardi","10.357222222222223","155","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
