Heure de début,Heure de fin,Calories (kcal),Distance (m),Fréquence cardiaque moyenne (bpm),Fréquence cardiaque maximale (bpm),Fréquence cardiaque minimale (bpm),Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Escalade"" (ms)"
19:45:00.000-04:00,20:00:00.000-04:00,18.24999932024888,,,,,38.911170959472656,-120.00399017333984,38.91134262084961,-120.00370025634766,0.7401010350125735,0.9231467247009277,0.5658621191978455,27,,,,900000,,
20:00:00.000-04:00,20:15:00.000-04:00,18.24999932024888,,,,,38.911277770996094,-120.00386810302734,38.91130828857422,-120.00374603271484,,,,,,,,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,18.24999932024888,,,,,38.91156768798828,-120.00399017333984,38.91156768798828,-120.00399017333984,,,,,,,,900000,,
20:30:00.000-04:00,20:45:00.000-04:00,18.24999932024888,,,,,38.9112434387207,-120.00401306152344,38.91127395629883,-120.0037612915039,1.4984325170516968,1.4984325170516968,1.4984325170516968,,,,,900000,,
20:45:00.000-04:00,21:00:00.000-04:00,18.24999932024888,,,,,38.91130065917969,-120.0038833618164,38.91132736206055,-120.00377655029297,,,,,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,18.24999932024888,,,,,38.91134262084961,-120.00396728515625,38.91134262084961,-120.00396728515625,0.5099019408226013,0.5099019408226013,0.5099019408226013,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,18.24999932024888,,,,,38.91138458251953,-120.00387573242188,38.91143035888672,-120.00386047363281,,,,,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,18.24999932024888,,,,,38.91129684448242,-120.00433349609375,38.91191482543945,-120.00411224365234,,,,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,18.24999932024888,,,,,38.911346435546875,-120.0038833618164,38.9114875793457,-120.00360870361328,0.5656853914260864,0.5656853914260864,0.5656853914260864,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,18.24999932024888,,,,,38.91114044189453,-120.0042495727539,38.911502838134766,-120.00360870361328,0.7605918645858765,0.7605918645858765,0.7605918645858765,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,18.24999932024888,,,,,38.91151809692383,-120.00453186035156,38.912288665771484,-120.00409698486328,0.9265271032638349,1.990226149559021,0.5200961232185364,,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,18.24999932024888,,,,,38.91106033325195,-120.00408935546875,38.91147994995117,-120.00383758544922,,,,,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,18.24999932024888,,,,,38.91107177734375,-120.00397491455078,38.91133117675781,-120.0038070678711,,,,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,18.24999932024888,,,,,38.91122055053711,-120.0041275024414,38.91133117675781,-120.00392150878906,0.6203225255012512,0.6203225255012512,0.6203225255012512,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,23.652177812244748,32.86090850830078,,,,38.91127014160156,-120.00406646728516,38.911293029785156,-120.00389862060547,0.7549647241830826,1.2179490327835083,0.29198041558265686,33,,,,804854,95146,
23:30:00.000-04:00,23:45:00.000-04:00,23.37805423630067,26.371084213256836,,,,38.91139221191406,-120.00381469726562,38.91146469116211,-120.00363159179688,0.4603783317941386,0.612943708896637,0.29198041558265686,58,,,,809682,90318,
23:45:00.000-04:00,00:00:00.000-04:00,18.24999877235803,,,,,38.911319732666016,-120.00647735595703,38.91263198852539,-120.00384521484375,0.8265550244255226,1.1699999570846558,0.6673080325126648,20,,,,900000,,
